X,Y,LICENSE,APPLICANT,TRADE_NAME,CLASS,ADDRESS,ZIPCODE,WARD,ANC,SMD,STATUS,TYPE,BREW_PUB,ENTERTAINMENT,SALES_CONSUMPTION,SIDEWALK_CAFE,SUMMER_GARDEN,TASTING,WINE_PUB,COVERCHARGE,DANCING,OFFPREMISESTORAGE,STORAGEFACILITY,DISTILLERY_PUB,TOTAL_CAPACITY,GAMES_OF_SKILL,SPORTS_WAGGERING,CARRYOUT_DELIVERY,MAR_ID,XCOORD,YCOORD,LONGITUDE,LATITUDE,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,OBJECTID
-77.0651673784542,38.9113639049283,ABRA-060414,"B & M, Inc.",Bacchus Wine Cellar,A,1635 WISCONSIN AVENUE NW,20007,Ward 2,ANC 2E,SMD 2E02,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,272918,394348.23,138167.94,-77.06516507,38.91135645,ABRALicenseePt_245,{A32DCA37-F276-4652-9E4B-B2E48150292E},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5045
-77.012391662265,38.9154185087582,ABRA-060424,Nara Incorporated,Bloomingdale Wine and Spirits,A,1836 1ST STREET NW,20001,Ward 5,ANC 5E,SMD 5E07,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,279430,398925.53,138616.09,-77.01238937,38.91541105,ABRALicenseePt_246,{C920124E-9FBE-43E0-AB45-A68608FE183B},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5046
-77.0263023832846,38.9841534980113,ABRA-060432,Atsede Corporation,Nile Ethiopian Restaurant and Nile Market,C,7815 GEORGIA AVENUE NW,20012,Ward 4,ANC 4B,SMD 4B01,Active,Restaurant,,,,,,,,,,,,,11,,,,302140,397721.32,146246.55,-77.02630009,38.98414603,ABRALicenseePt_247,{75130E31-C923-41F8-BC74-A7A56CBF08D1},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5047
-77.023442260433,38.8990792727626,ABRA-060438,"Mezze and More, LLC",Zaytinya,C,701 9TH STREET NW,20001,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,,,,CHECKED,,,,,,,,232,,,CHECKED,242895,397966.7,136802.49,-77.02343997,38.89907182,ABRALicenseePt_248,{33FD5FA6-DB9C-41D4-9A5C-6DC0EDF7999D},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5048
-77.0204009760872,38.8996394429304,ABRA-060447,"Top Chef, Inc.",Wok and Roll,C,604 H STREET NW,20001,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,CHECKED,,,,,,,,,,,150,,,,279847,398230.53,136864.61,-77.02039869,38.89963199,ABRALicenseePt_249,{D3FC761B-708F-4E24-9C19-8787B3C744B4},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5049
-77.0418807033753,38.9195390076963,ABRA-060448,Soussi Inc.,Soussi,C,2228 18TH STREET NW,20009,Ward 1,ANC 1C,SMD 1C03,Active,Restaurant,,,,CHECKED,,,,,,,,,48,,,,235469,396368.3,139074.26,-77.04187841,38.91953155,ABRALicenseePt_250,{01C29202-5A51-4C0D-B580-748845619384},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5050
-77.0242900563647,38.9421409724363,ABRA-060453,Teshome Chekole,Town & Country Market,B,823 UPSHUR STREET NW,20011,Ward 4,ANC 4C,SMD 4C07,Active,Retail - Grocery,,,,,,,,,,,,,,,,,252465,397894.43,141582.72,-77.02428776,38.94213351,ABRALicenseePt_251,{0D8122E4-6468-4C30-AA0C-7DF04774DFEB},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5051
-77.0457232251234,38.9151108724482,ABRA-060461,"Buca Restaurants, Inc.",Buca Di Beppo,C,1825 CONNECTICUT AVENUE NW,20009,Ward 1,ANC 1C,SMD 1C01,Active,Restaurant,,,,CHECKED,,,,,,,,,258,,,CHECKED,242827,396034.83,138582.86,-77.04572093,38.91510342,ABRALicenseePt_252,{671AA3EA-7004-4318-8D08-2405A441A3B9},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5052
-77.0123834990828,38.8690767386872,ABRA-060462,Levy Premium Foodservice Limited Partnership,Levy @ DC United,C,100 POTOMAC AVENUE SW,20024,Ward 6,ANC 6D,SMD 6D05,Active,Arena,,CHECKED,,,,,,,,,,,24000,,CHECKED,,312997,398925.54,133471.79,-77.01238121,38.86906896,ABRALicenseePt_253,{3357572A-8DA7-44CF-9B1B-BF34BC88C6A4},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5053
-77.0315505681331,38.9145828960421,ABRA-060476,"Circle I Productions, Inc.",Black Cat,C,1811 14TH STREET NW,20009,Ward 1,ANC 1B,SMD 1B12,Active,Multipurpose,,,,,,,,,,,,,999,,,,240469,397263.94,138523.73,-77.03154827,38.91457544,ABRALicenseePt_254,{65AA20F0-8167-4063-B638-7BB94FDE8D48},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5054
-76.9767636292589,38.9177060537907,ABRA-060477,Aqua NYA LLC,Aqua Restaurant,C,1818 NEW YORK AVENUE NE,20002,Ward 5,ANC 5C,SMD 5C04,Active,Nightclub,,,,,CHECKED,,,,,,,,145,,,,55416,402015.31,138870.21,-76.97676135,38.91769826,ABRALicenseePt_255,{0CC980CD-7C20-4563-BA4F-93F1B9F2D110},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5055
-77.0218323361568,38.9562211253881,ABRA-060496,"LAL, Inc.",Roha Liquors,A,620 KENNEDY STREET NW,20011,Ward 4,ANC 4D,SMD 4D01,Active,Retail - Liquor Store,,,,,,,,,,,,,,,,,246753,398107.87,143145.69,-77.02183004,38.95621366,ABRALicenseePt_256,{F89E5142-8421-4B53-9B12-F3705147BCA7},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5056
-76.9690115617516,38.9200208374009,ABRA-060518,"Washington Wholesale Liquor Company, LLC",Breakthru Beverage Washington D.C.,A,2800 V STREET NE,20018,Ward 5,ANC 5C,SMD 5C04,Active,Wholesaler,,,,,,,,,,,,,,,,,287275,402687.5,139127.37,-76.96900929,38.92001338,ABRALicenseePt_257,{E08072C1-1CFD-4529-AA15-918C2A75DFE5},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5057
-77.0274459893615,38.9006767541463,ABRA-060525,"Aoi, Inc.",Noodles on 11,C,1100 NEW YORK AVENUE NW,20005,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,,,,,,,,,,,,55,,,,297684,397619.45,136979.92,-77.0274437,38.9006693,ABRALicenseePt_258,{E63E4C92-4E7E-45A4-AB92-7C7D990C17BF},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5058
-77.0590834617169,38.9360246317875,ABRA-060528,"Dakshin, Inc.",Indique,C,3512 CONNECTICUT AVENUE NW,20008,Ward 3,ANC 3C,SMD 3C05,Active,Restaurant,,,,CHECKED,,,,,,,,,104,,,CHECKED,223369,394877.66,140905.13,-77.05908116,38.93601717,ABRALicenseePt_259,{159CB7F0-7367-4456-A0D5-A52907ECECCB},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5059
-77.0010445939855,38.9581553419466,ABRA-060532,"JY Rigg's Liquors, Inc.",Rigg's Liquors,A,5581 SOUTH DAKOTA AVENUE NE,20011,Ward 4,ANC 4B,SMD 4B09,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,288682,399909.66,143360.18,-77.00104231,38.95814788,ABRALicenseePt_260,{1CEB3C00-D458-456B-B196-28652F9AE4FE},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5060
-77.0312486622738,38.9039748393414,ABRA-060538,SSP Inc.,The Catering Company Of Washington/Elizabeth's/Elizabeth's Gone Raw,C,1341 L STREET NW,20005,Ward 2,ANC 2F,SMD 2F05,Active,Restaurant,,,,,,,,,,,,,84,,,,217987,397289.72,137346.14,-77.03124637,38.90396739,ABRALicenseePt_261,{B3583739-278F-4931-8994-88635A456EF4},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5061
-77.0323666645461,38.9081517973934,ABRA-060559,"Ammathar, LLC",Ammathar Restaurant,C,1326 14TH STREET NW,20005,Ward 2,ANC 2F,SMD 2F03,Active,Restaurant,,,,,,,,,,,,,155,,,CHECKED,218098,397192.91,137809.85,-77.03236437,38.90814434,ABRALicenseePt_262,{34B71791-E15C-4851-8970-7EB9C99AC9AD},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5062
-77.0698298380341,38.955702981396,ABRA-060563,Arlington Beverage Corp,Sheffield Wine And Liquors,A,5025 CONNECTICUT AVENUE NW,20008,Ward 3,ANC 3F,SMD 3F05,Active,Retail - Liquor Store,,,,,,,,,,,,,,,,,285049,393947.62,143090.26,-77.06982753,38.95569552,ABRALicenseePt_263,{9AFC1DDE-59CB-47BE-8B09-3A088E51059A},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5063
-76.9924041942817,38.9192214262917,ABRA-060569,Giant of Maryland LLC,Giant #375,B,1050 BRENTWOOD ROAD NE,20018,Ward 5,ANC 5C,SMD 5C05,Active,Retail - Grocery,,,,,,CHECKED,,,,,,,,,,,299835,400658.91,139038.2,-76.99240191,38.91921363,ABRALicenseePt_264,{DB7D7715-4F72-475D-A7E6-1A2F88BDAE86},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5064
-77.0656038954731,38.9049601655894,ABRA-060575,Paradise Too LLC,Pizzeria Paradiso,C,3282 M STREET NW,20007,Ward 2,ANC 2E,SMD 2E05,Active,Restaurant,,,,,,,,,,,,,166,,,CHECKED,297991,394309.86,137457.1,-77.06560159,38.90495271,ABRALicenseePt_265,{3BF198C8-C50E-4DC4-BCD3-8AD647CC1575},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5065
-77.0397575959282,38.9243779405775,ABRA-060602,Shree Corporation,Metro Wine & Spirits,A,1726 COLUMBIA ROAD NW,20009,Ward 1,ANC 1C,SMD 1C06,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,284080,396552.65,139611.34,-77.0397553,38.92437048,ABRALicenseePt_266,{0B7FE3DA-7D05-478F-9782-65C8669D068C},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5066
-77.0678050320194,38.9155323649665,ABRA-060603,Cavit Ozturk,Cafe Divan,C,1834 WISCONSIN AVENUE NW,20007,Ward 2,ANC 2E,SMD 2E02,Active,Restaurant,,,,CHECKED,,,,,,,,,70,,,CHECKED,279429,394119.81,138630.84,-77.06780273,38.91552491,ABRALicenseePt_267,{AA933DBB-6DA0-4308-80D5-033CEC70D919},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5067
-76.9974839083614,38.8848062093435,ABRA-060614,La Plaza Inc.,La Plaza Mexican Restaurant,C,629 PENNSYLVANIA AVENUE SE,20003,Ward 6,ANC 6B,SMD 6B02,Active,Restaurant,,CHECKED,,CHECKED,,,,,,,,,90,,,CHECKED,2898,400218.5,135217.81,-76.99748163,38.88479876,ABRALicenseePt_268,{E0A00F8B-3E34-434A-A68E-FB3172E45797},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5068
-77.0517764472381,38.9055572492192,ABRA-060618,"LHCW Hotel Operating Company (2002), LLC","The Fairmont Washington, DC",C,2401 M STREET NW,20037,Ward 2,ANC 2A,SMD 2A02,Active,Hotel,,CHECKED,,,CHECKED,,,,,,,,,,,CHECKED,273950,395509.26,137522.61,-77.05177415,38.9055498,ABRALicenseePt_269,{D77F2E9C-E74B-4CB9-8A8E-2E75F10EAA79},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5069
-77.0243122241868,38.8975564112836,ABRA-060635,"Ella's Wood-fired Pizza, LLC","Ella's Wood-Fired Pizza, LLC",C,901 F STREET NW,20004,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,,,CHECKED,,,,,,,,,100,,,,242796,397891.19,136633.46,-77.02430993,38.89754896,ABRALicenseePt_270,{6ADBA51F-2C55-4013-84A3-7EA1DEBFE195},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5070
-77.0093178131405,38.9074891115175,ABRA-060652,"TM Liquors, Inc.",Big Ben Liquors,A,1300 NORTH CAPITOL STREET NW,20002,Ward 5,ANC 5E,SMD 5E05,Active,Retail - Liquor Store,,,,,,,,,,,,,,,,,237015,399192.02,137735.83,-77.00931553,38.90748166,ABRALicenseePt_271,{A912C155-0C70-4F02-A10B-11C5C14421E9},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5071
-77.0130761322955,38.8928275551184,ABRA-060654,"Charlie Palmer Steak, DC, LLC",Charlie Palmer Steak,C,101 CONSTITUTION AVENUE NW,20001,Ward 6,ANC 6C,SMD 6C02,Active,Restaurant,,,,CHECKED,,,,,,,,,374,,,,278781,398865.81,136108.32,-77.01307385,38.89281977,ABRALicenseePt_272,{F45F6CFD-61D3-4256-B6A8-1BD8F2078695},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5072
-77.04547736253,38.9123525249166,ABRA-060669,Style Inc.,Sette,C,1666 CONNECTICUT AVENUE NW,20009,Ward 2,ANC 2B,SMD 2B02,Active,Restaurant,,,,CHECKED,,,,,,,,,95,,,CHECKED,242635,396056,138276.65,-77.04547506,38.91234474,ABRALicenseePt_273,{4096D9CC-B5D8-4C95-A4A3-DB2060D35B10},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5073
-77.0597569855314,38.9018215480667,ABRA-060678,"Bangkok Joe's, LLC",Bangkok Joe's,C,3000 K STREET NW,20007,Ward 2,ANC 2E,SMD 2E05,Active,Restaurant,,,,,CHECKED,,,,,,,,108,,,CHECKED,273872,394816.78,137108.34,-77.05975468,38.9018141,ABRALicenseePt_274,{7BD13394-3175-4112-AFAC-CD960BB2D61F},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5074
-77.0328213691221,38.909863346404,ABRA-060706,"Logan Dining, LLC",Logan Tavern,C,1423 P STREET NW,20005,Ward 2,ANC 2F,SMD 2F02,Active,Restaurant,,,,CHECKED,,,,,,,,,141,,,CHECKED,225518,397153.54,137999.86,-77.03281907,38.90985556,ABRALicenseePt_275,{E33FBAE5-A78F-4C73-8234-11F920D880DB},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5075
-77.0797806057046,38.9487306049904,ABRA-060711,"GNU, LLC",Angelico Pizzeria & Cafe,D,4529 WISCONSIN AVENUE NW,20016,Ward 3,ANC 3E,SMD 3E01,Active,Restaurant,,,,CHECKED,,,,,,,,,40,,,,300794,393084.45,142316.97,-77.07977829,38.94872281,ABRALicenseePt_276,{9118C4B7-9D99-4982-BA50-B5AF2210D3C2},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5076
-77.0355112137744,38.9065101932922,ABRA-060717,Moon Run Inc,1500 Market,B,1500 MASSACHUSETTS AVENUE NW,20005,Ward 2,ANC 2B,SMD 2B05,Active,Retail - Grocery,,,,,,,,,,,,,,,,,242324,396920.1,137627.72,-77.03550892,38.90650274,ABRALicenseePt_277,{C6397D7A-CB86-4BAA-9FDE-6960E107A289},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5077
-77.0108355126807,38.8731360802801,ABRA-060722,Friendly David's Market Inc.,Friendly Food Market,B,1399 HALF STREET SW,20024,Ward 6,ANC 6D,SMD 6D06,Active,Retail - Grocery,,,,,,,,,,,,,,,,,276537,399059.93,133922.39,-77.01083323,38.87312863,ABRALicenseePt_278,{834B49C3-E231-4744-9B5C-36C8016B23F1},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5078
-77.0323581553441,38.9115053362941,ABRA-060730,"Rice Restaurant, LLC",Rice Restaurant & Bar,C,1608 14TH STREET NW,20009,Ward 2,ANC 2F,SMD 2F01,Active,Restaurant,,,,CHECKED,,,,,,,,,60,,,CHECKED,240210,397193.78,138182.12,-77.03235586,38.91149755,ABRALicenseePt_279,{ADEF09FE-679E-46A9-9530-1F1C76ED8712},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5079
-76.9691382587989,38.9240952460381,ABRA-060731,"Dops, Inc.","Dops, Inc",A,2611 EVARTS STREET NE,20018,Ward 5,ANC 5C,SMD 5C02,Active,Wholesaler,,,,,,,,,,,,,,,,,45875,402676.36,139579.66,-76.96913598,38.92408779,ABRALicenseePt_280,{3DC8568B-3A28-48C2-8BC1-1949AE9A6E9E},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5080
-77.0147724118025,38.89653474713,ABRA-060734,Cha Corportaion,Lobby Mart,B,501 3RD STREET NW,20001,Ward 6,ANC 2C,SMD 2C03,Active,Retail - Grocery,,,,,,CHECKED,,,,,,,,,,,238368,398718.72,136519.87,-77.01477012,38.89652696,ABRALicenseePt_281,{73DC0BC5-CAE2-46FB-8F95-1262CF219B7A},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5081
-77.0353815491446,38.9168157758276,ABRA-060737,Jojo Development Inc.,Jo Jo Restaurant & Bar,C,1518 U STREET NW,20009,Ward 2,ANC 2B,SMD 2B09,Active,Restaurant,,CHECKED,,,,,,,,,,,94,,,CHECKED,242102,396931.79,138771.72,-77.03537925,38.91680799,ABRALicenseePt_282,{BEC813C6-05F3-4491-A447-A532B977C8CE},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5082
-77.0966108906714,38.9177957121919,ABRA-060748,"Black Salt Fish, LLC",Black Salt Fish & Market,C,4883 MACARTHUR BOULEVARD NW,20007,Ward 3,ANC 3D,SMD 3D05,Active,Restaurant,,,,,,,,,,,,,130,,,CHECKED,285008,391621.89,138884.34,-77.09660858,38.91778826,ABRALicenseePt_283,{6D3A6467-428C-480A-81EE-E6FE680277B6},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5083
-77.0382029527043,38.9129776062217,ABRA-060751,"Rosebud Liquor, Inc.",Rosebud Liquor,A,1711 17TH STREET NW,20009,Ward 2,ANC 2B,SMD 2B04,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,241974,396686.93,138345.75,-77.03820066,38.91297015,ABRALicenseePt_284,{6E481267-BD4B-45B0-AED4-A9A60732AA89},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5084
-77.0397229154237,38.9049748049492,ABRA-060754,"Cafe Europa, LLC",LeDesales,C,1725 DE SALES STREET NW,20036,Ward 2,ANC 2B,SMD 2B05,Active,Restaurant,,CHECKED,,CHECKED,,,,,,,,,120,,,CHECKED,241802,396554.72,137457.43,-77.03972062,38.90496702,ABRALicenseePt_285,{CB4562E9-4A4D-4C14-956A-082D51727769},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5085
-77.0003715189911,38.9195993015584,ABRA-060758,"Mac's Liquors, Inc.",Mac's Wine & Liquors,A,401 RHODE ISLAND AVENUE NE,20002,Ward 5,ANC 5E,SMD 5E03,Active,Retail - Liquor Store,,,,,,,,,,,,,,,,,28170,399967.98,139080.12,-77.00036923,38.91959184,ABRALicenseePt_286,{E8D465E4-105C-49E1-8085-425287A6618B},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5086
-77.0381872374277,38.9101145800195,ABRA-060765,Pizzetti 824 Inc.,Komi/Little Serow,C,1509 17TH STREET NW,20036,Ward 2,ANC 2B,SMD 2B05,Active,Restaurant,,,,CHECKED,,,,,,,,,114,,,CHECKED,243108,396688.16,138027.93,-77.03818494,38.91010713,ABRALicenseePt_287,{8CA27AB4-DE39-4A35-859D-CE6C13F68710},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5087
-77.0698975659091,38.9558251831299,ABRA-060769,"Big Bucks, LLC",Buck's Fishing & Camping,C,5031 CONNECTICUT AVENUE NW,20008,Ward 3,ANC 3F,SMD 3F05,Active,Restaurant,,,,CHECKED,,,,,,,,,100,,,CHECKED,262737,393941.76,143103.83,-77.06989526,38.95581772,ABRALicenseePt_288,{027684B9-02F3-4EB6-ADB6-157BD3853F18},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5088
-77.0216638896574,38.8989005298764,ABRA-060778,"Clyde's of Gallery Place, LLC",Clyde's Of Gallery Place,C,707 7TH STREET NW,20001,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,CHECKED,,,CHECKED,,,,,,,,956,,,CHECKED,297660,398120.96,136782.61,-77.0216616,38.89889308,ABRALicenseePt_289,{33C4E9FC-CA59-44ED-8A51-C006D0160B90},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5089
-76.9946060117823,38.8822122371224,ABRA-060779,"Eurochef, LLC",Belga Cafe,C,514 8TH STREET SE,20003,Ward 6,ANC 6B,SMD 6B04,Active,Restaurant,,,,CHECKED,CHECKED,,,,,,,,72,,,CHECKED,12649,400468.21,134929.87,-76.99460373,38.88220479,ABRALicenseePt_290,{56005929-0E18-4E77-BA97-70CF0BFFE8AF},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5090
-76.9948869258455,38.9057611195821,ABRA-060796,"Restaurant Associates, LLC",Gallaudet University Conference Center,C,800 FLORIDA AVENUE NE,20002,Ward 5,ANC 5D,SMD 5D01,Active,Hotel,,CHECKED,,,,,,,CHECKED,,,,65,,,,288964,400443.69,137543.98,-76.99488464,38.90575333,ABRALicenseePt_291,{ABC8CC30-82FC-4F35-909C-D2BE1779CB78},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5091
-77.030451164614,38.8836095560271,ABRA-060811,"Portals Hotelsite, LLC","Mandarin Oriental Washington, DC Hotel",C,1330 MARYLAND AVENUE SW,20024,Ward 6,ANC 6D,SMD 6D01,Active,Hotel,,CHECKED,,CHECKED,CHECKED,,,,CHECKED,,,,200,,,CHECKED,297583,397358.14,135085.41,-77.03044887,38.88360211,ABRALicenseePt_292,{B221910D-D311-471B-ABC8-460E48296720},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5092
-77.0784904061818,38.9451645579104,ABRA-060821,"Lucy Enterprises, Inc",Tenley Market/Liquor,A,4326 WISCONSIN AVENUE NW,20016,Ward 3,ANC 3E,SMD 3E05,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,222964,393195.95,141921.01,-77.0784881,38.94515676,ABRALicenseePt_293,{2AAE235E-BF9A-4B84-B330-7318373AD49D},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5093
-76.9828334207605,38.9015906338049,ABRA-060822,"Yi Kheng Ung Liquors, LLC",Roses Queen Liquors,A,830 BLADENSBURG ROAD NE,20002,Ward 5,ANC 5D,SMD 5D06,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,81066,401489.26,137081.15,-76.98283114,38.90158318,ABRALicenseePt_294,{187D84B7-40BB-422E-AC99-04C5B290CF7B},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5094
-77.0385427654729,38.932206933069,ABRA-070310,"Sunami, LLC",Sportsman Wine And Liquors,A,3249 MOUNT PLEASANT STREET NW,20010,Ward 1,ANC 1D,SMD 1D04,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,284620,396658.36,140480.38,-77.03854047,38.93219947,ABRALicenseePt_295,{4CA6EB80-9569-4930-9B2D-AD07ECEC9B28},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5095
-77.0324420173802,38.9318675511061,ABRA-070623,"Umana's, Inc.",Gloria's Restaurant & Carry Out,D,3411 14TH STREET NW,20010,Ward 1,ANC 1A,SMD 1A02,Active,Restaurant,,,,,,,,,,,,,24,,,,230885,397187.31,140442.5,-77.03243972,38.93185976,ABRALicenseePt_296,{1629C999-5D58-4D98-9120-BC90D3BC1EC5},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5096
-77.024216146276,38.9167602493609,ABRA-070728,"Etete Ethiopian Cuisine, Inc.",1942 DC,C,1942 9TH STREET NW,20001,Ward 1,ANC 1B,SMD 1B02,Active,Tavern,,CHECKED,,,CHECKED,,,,,,,,49,,,,239509,397900.09,138765.24,-77.02421385,38.91675279,ABRALicenseePt_297,{BBEACB1C-7479-48E4-BF06-BD0973D2E0C2},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5097
-77.0330090093695,38.9468416112569,ABRA-070773,La Libertad Restaurant Inc.,The Bull Bar & Grill,C,4622 14TH STREET NW,20011,Ward 4,ANC 4C,SMD 4C03,About to Expire,Tavern,,CHECKED,,CHECKED,,,,,CHECKED,,,,75,,,,255577,397138.75,142104.77,-77.03300671,38.94683415,ABRALicenseePt_298,{AE69E3F9-E7B2-4C4E-A2C5-7F1DBFADE517},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5098
-77.0330960243245,38.9367306807707,ABRA-070876,"El Amigo, Inc.",El Amigo Restaurant,C,3612 14TH STREET NW,20010,Ward 1,ANC 1A,SMD 1A01,Active,Restaurant,,,,,,,,,,,,,15,,,,234807,397130.8,140982.37,-77.03309373,38.93672322,ABRALicenseePt_299,{144B79D0-E63F-4897-AEB0-B48CBDB41D7A},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5099
-77.027754304954,38.8993205626792,ABRA-070893,Ccmh Metro Center LLC,The Marriott at Metro Center,C,775 12TH STREET NW,20005,Ward 2,ANC 2C,SMD 2C01,Active,Hotel,,CHECKED,,CHECKED,,,,,,,,,456,,,,239130,397592.66,136829.38,-77.02775201,38.89931278,ABRALicenseePt_300,{0E8C838E-3698-459B-89CC-AC545B6F4F44},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5100
-77.0513004871646,38.9239369901936,ABRA-070945,Rajaji Inc.,Rajaji Curry House,C,2603 CONNECTICUT AVENUE NW,20008,Ward 3,ANC 3C,SMD 3C01,Active,Restaurant,,,,CHECKED,,,,,,,,,74,,,CHECKED,219102,395551.69,139562.89,-77.05129819,38.9239292,ABRALicenseePt_301,{4D90EC1F-0E44-42A7-BCE2-92C29E3A0023},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5101
-77.0646081294203,38.9094079631732,ABRA-071007,"Millennium Partners Group, LLC",Cafe Bonaparte/Lutece,C,1522 WISCONSIN AVENUE NW,20007,Ward 2,ANC 2E,SMD 2E03,Active,Restaurant,,CHECKED,,,,,,,,,,,40,,,,272597,394396.58,137950.78,-77.06460583,38.90940051,ABRALicenseePt_302,{F6414E3E-1EA4-41BB-8DFB-324C15F4E8FE},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,5102
