Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,PCT_SE_A01001_002,PCT_SE_A01001_003,PCT_SE_A01001_004,PCT_SE_A01001_005,PCT_SE_A01001_006,PCT_SE_A01001_007,PCT_SE_A01001_008,PCT_SE_A01001_009,PCT_SE_A01001_010,PCT_SE_A01001_011,PCT_SE_A01001_012,PCT_SE_A01001_013
"110010077031","Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000579",,,,,"11","001",,,"007703","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010077031","Block Group 1",,,,423,0,68,0,0,17,91,0,33,126,70,18,0,0,16.08,0,0,4.02,21.51,0,7.8,29.79,16.55,4.26,0
"110010077032","Block Group 2, Census Tract 77.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000580",,,,,"11","001",,,"007703","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010077032","Block Group 2",,,,1834,66,260,265,192,64,26,306,211,105,268,71,0,3.6,14.18,14.45,10.47,3.49,1.42,16.68,11.5,5.73,14.61,3.87,0
"110010077033","Block Group 3, Census Tract 77.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000581",,,,,"11","001",,,"007703","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010077033","Block Group 3",,,,2875,381,110,197,180,400,547,255,292,389,79,37,8,13.25,3.83,6.85,6.26,13.91,19.03,8.87,10.16,13.53,2.75,1.29,0.28
"110010077034","Block Group 4, Census Tract 77.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000582",,,,,"11","001",,,"007703","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010077034","Block Group 4",,,,2006,468,144,188,31,21,908,33,92,104,0,17,0,23.33,7.18,9.37,1.55,1.05,45.26,1.65,4.59,5.18,0,0.85,0
"110010077071","Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000583",,,,,"11","001",,,"007707","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010077071","Block Group 1",,,,1544,126,53,92,9,147,150,477,113,159,45,68,105,8.16,3.43,5.96,0.58,9.52,9.72,30.89,7.32,10.3,2.91,4.4,6.8
"110010077072","Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000584",,,,,"11","001",,,"007707","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010077072","Block Group 2",,,,790,47,35,0,0,12,214,64,128,68,166,56,0,5.95,4.43,0,0,1.52,27.09,8.1,16.2,8.61,21.01,7.09,0
"110010077073","Block Group 3, Census Tract 77.07, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000585",,,,,"11","001",,,"007707","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010077073","Block Group 3",,,,2246,256,273,195,18,354,504,153,134,184,131,34,10,11.4,12.15,8.68,0.8,15.76,22.44,6.81,5.97,8.19,5.83,1.51,0.45
"110010077081","Block Group 1, Census Tract 77.08, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000586",,,,,"11","001",,,"007708","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010077081","Block Group 1",,,,1148,237,83,57,0,220,116,105,70,193,67,0,0,20.64,7.23,4.97,0,19.16,10.1,9.15,6.1,16.81,5.84,0,0
"110010077082","Block Group 2, Census Tract 77.08, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000587",,,,,"11","001",,,"007708","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010077082","Block Group 2",,,,1222,0,61,7,33,91,256,84,119,138,170,239,24,0,4.99,0.57,2.7,7.45,20.95,6.87,9.74,11.29,13.91,19.56,1.96
"110010077091","Block Group 1, Census Tract 77.09, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000588",,,,,"11","001",,,"007709","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010077091","Block Group 1",,,,864,7,90,39,4,4,142,123,142,107,150,15,41,0.81,10.42,4.51,0.46,0.46,16.44,14.24,16.44,12.38,17.36,1.74,4.75
"110010077092","Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000589",,,,,"11","001",,,"007709","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010077092","Block Group 2",,,,1322,39,114,120,70,91,346,108,156,131,115,17,15,2.95,8.62,9.08,5.3,6.88,26.17,8.17,11.8,9.91,8.7,1.29,1.13
"110010078031","Block Group 1, Census Tract 78.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000590",,,,,"11","001",,,"007803","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078031","Block Group 1",,,,1832,120,39,17,92,124,349,220,113,148,341,269,0,6.55,2.13,0.93,5.02,6.77,19.05,12.01,6.17,8.08,18.61,14.68,0
"110010078032","Block Group 2, Census Tract 78.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000591",,,,,"11","001",,,"007803","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078032","Block Group 2",,,,669,59,46,37,58,94,78,108,121,46,0,16,6,8.82,6.88,5.53,8.67,14.05,11.66,16.14,18.09,6.88,0,2.39,0.9
"110010078033","Block Group 3, Census Tract 78.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000592",,,,,"11","001",,,"007803","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078033","Block Group 3",,,,496,99,18,46,0,19,54,56,38,70,96,0,0,19.96,3.63,9.27,0,3.83,10.89,11.29,7.66,14.11,19.35,0,0
"110010078034","Block Group 4, Census Tract 78.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000593",,,,,"11","001",,,"007803","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078034","Block Group 4",,,,1558,200,45,112,22,101,249,299,171,161,146,52,0,12.84,2.89,7.19,1.41,6.48,15.98,19.19,10.98,10.33,9.37,3.34,0
"110010078041","Block Group 1, Census Tract 78.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000594",,,,,"11","001",,,"007804","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078041","Block Group 1",,,,1838,121,225,66,84,275,401,57,160,162,129,88,70,6.58,12.24,3.59,4.57,14.96,21.82,3.1,8.71,8.81,7.02,4.79,3.81
"110010078042","Block Group 2, Census Tract 78.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000595",,,,,"11","001",,,"007804","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078042","Block Group 2",,,,1559,91,247,270,100,129,274,266,33,73,76,0,0,5.84,15.84,17.32,6.41,8.27,17.58,17.06,2.12,4.68,4.87,0,0
"110010078043","Block Group 3, Census Tract 78.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000596",,,,,"11","001",,,"007804","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078043","Block Group 3",,,,623,75,0,127,26,49,45,70,49,71,42,43,26,12.04,0,20.39,4.17,7.87,7.22,11.24,7.87,11.4,6.74,6.9,4.17
"110010078061","Block Group 1, Census Tract 78.06, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000597",,,,,"11","001",,,"007806","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078061","Block Group 1",,,,1257,74,0,182,0,30,369,69,134,82,245,72,0,5.89,0,14.48,0,2.39,29.36,5.49,10.66,6.52,19.49,5.73,0
"110010078062","Block Group 2, Census Tract 78.06, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000598",,,,,"11","001",,,"007806","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078062","Block Group 2",,,,1288,95,0,68,0,0,375,119,124,344,124,0,39,7.38,0,5.28,0,0,29.11,9.24,9.63,26.71,9.63,0,3.03
"110010078071","Block Group 1, Census Tract 78.07, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000599",,,,,"11","001",,,"007807","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078071","Block Group 1",,,,1236,43,133,90,76,180,140,131,181,105,96,39,22,3.48,10.76,7.28,6.15,14.56,11.33,10.6,14.64,8.5,7.77,3.16,1.78
"110010078072","Block Group 2, Census Tract 78.07, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000600",,,,,"11","001",,,"007807","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078072","Block Group 2",,,,1189,46,56,55,47,68,201,305,85,223,78,10,15,3.87,4.71,4.63,3.95,5.72,16.9,25.65,7.15,18.76,6.56,0.84,1.26
"110010078081","Block Group 1, Census Tract 78.08, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000601",,,,,"11","001",,,"007808","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078081","Block Group 1",,,,2364,113,135,358,127,285,306,203,366,261,63,147,0,4.78,5.71,15.14,5.37,12.06,12.94,8.59,15.48,11.04,2.66,6.22,0
"110010078082","Block Group 2, Census Tract 78.08, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000602",,,,,"11","001",,,"007808","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078082","Block Group 2",,,,831,0,104,25,4,88,49,38,167,199,73,71,13,0,12.52,3.01,0.48,10.59,5.9,4.57,20.1,23.95,8.78,8.54,1.56
"110010078083","Block Group 3, Census Tract 78.08, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000603",,,,,"11","001",,,"007808","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078083","Block Group 3",,,,871,0,111,97,38,0,100,177,112,116,117,2,1,0,12.74,11.14,4.36,0,11.48,20.32,12.86,13.32,13.43,0.23,0.11
"110010078091","Block Group 1, Census Tract 78.09, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000604",,,,,"11","001",,,"007809","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078091","Block Group 1",,,,2125,312,245,71,71,343,221,288,238,159,84,88,5,14.68,11.53,3.34,3.34,16.14,10.4,13.55,11.2,7.48,3.95,4.14,0.24
"110010078092","Block Group 2, Census Tract 78.09, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000605",,,,,"11","001",,,"007809","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010078092","Block Group 2",,,,844,26,0,52,72,100,111,115,48,172,81,67,0,3.08,0,6.16,8.53,11.85,13.15,13.63,5.69,20.38,9.6,7.94,0
"110010079011","Block Group 1, Census Tract 79.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000606",,,,,"11","001",,,"007901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010079011","Block Group 1",,,,1004,84,142,106,97,65,220,130,34,75,32,9,10,8.37,14.14,10.56,9.66,6.47,21.91,12.95,3.39,7.47,3.19,0.9,1
"110010079012","Block Group 2, Census Tract 79.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000607",,,,,"11","001",,,"007901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010079012","Block Group 2",,,,1069,91,48,37,139,77,224,164,115,130,28,9,7,8.51,4.49,3.46,13,7.2,20.95,15.34,10.76,12.16,2.62,0.84,0.65
"110010079013","Block Group 3, Census Tract 79.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000608",,,,,"11","001",,,"007901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010079013","Block Group 3",,,,1448,81,87,105,22,68,280,124,74,101,500,0,6,5.59,6.01,7.25,1.52,4.7,19.34,8.56,5.11,6.98,34.53,0,0.41
"110010079014","Block Group 4, Census Tract 79.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000609",,,,,"11","001",,,"007901","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010079014","Block Group 4",,,,1429,151,99,105,0,48,408,105,151,200,96,29,37,10.57,6.93,7.35,0,3.36,28.55,7.35,10.57,14,6.72,2.03,2.59
"110010079031","Block Group 1, Census Tract 79.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000610",,,,,"11","001",,,"007903","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010079031","Block Group 1",,,,1831,97,69,114,29,148,372,405,201,231,91,34,40,5.3,3.77,6.23,1.58,8.08,20.32,22.12,10.98,12.62,4.97,1.86,2.18
"110010080011","Block Group 1, Census Tract 80.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000611",,,,,"11","001",,,"008001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010080011","Block Group 1",,,,686,96,6,0,0,27,138,201,192,20,6,0,0,13.99,0.87,0,0,3.94,20.12,29.3,27.99,2.92,0.87,0,0
"110010080012","Block Group 2, Census Tract 80.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000612",,,,,"11","001",,,"008001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010080012","Block Group 2",,,,1541,74,113,110,0,79,298,273,239,175,49,99,32,4.8,7.33,7.14,0,5.13,19.34,17.72,15.51,11.36,3.18,6.42,2.08
"110010080013","Block Group 3, Census Tract 80.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000613",,,,,"11","001",,,"008001","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010080013","Block Group 3",,,,790,156,22,45,0,18,116,217,149,29,1,27,10,19.75,2.78,5.7,0,2.28,14.68,27.47,18.86,3.67,0.13,3.42,1.27
"110010080021","Block Group 1, Census Tract 80.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000614",,,,,"11","001",,,"008002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010080021","Block Group 1",,,,1487,110,116,32,29,90,282,395,191,36,100,88,18,7.4,7.8,2.15,1.95,6.05,18.96,26.56,12.84,2.42,6.72,5.92,1.21
"110010080022","Block Group 2, Census Tract 80.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000615",,,,,"11","001",,,"008002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010080022","Block Group 2",,,,2004,212,301,63,4,66,409,385,294,135,115,11,9,10.58,15.02,3.14,0.2,3.29,20.41,19.21,14.67,6.74,5.74,0.55,0.45
"110010081001","Block Group 1, Census Tract 81, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000616",,,,,"11","001",,,"008100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010081001","Block Group 1",,,,729,75,24,13,0,8,322,174,55,28,9,21,0,10.29,3.29,1.78,0,1.1,44.17,23.87,7.54,3.84,1.23,2.88,0
"110010081002","Block Group 2, Census Tract 81, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000617",,,,,"11","001",,,"008100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010081002","Block Group 2",,,,1572,203,27,44,10,24,415,245,413,107,39,45,0,12.91,1.72,2.8,0.64,1.53,26.4,15.59,26.27,6.81,2.48,2.86,0
"110010081003","Block Group 3, Census Tract 81, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000618",,,,,"11","001",,,"008100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010081003","Block Group 3",,,,857,32,54,0,6,54,214,218,81,65,62,29,42,3.73,6.3,0,0.7,6.3,24.97,25.44,9.45,7.58,7.23,3.38,4.9
"110010082001","Block Group 1, Census Tract 82, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000619",,,,,"11","001",,,"008200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010082001","Block Group 1",,,,861,63,42,0,0,71,276,177,91,87,20,34,0,7.32,4.88,0,0,8.25,32.06,20.56,10.57,10.1,2.32,3.95,0
"110010082002","Block Group 2, Census Tract 82, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000620",,,,,"11","001",,,"008200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010082002","Block Group 2",,,,683,55,52,13,0,155,146,122,45,21,0,74,0,8.05,7.61,1.9,0,22.69,21.38,17.86,6.59,3.07,0,10.83,0
"110010082003","Block Group 3, Census Tract 82, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000621",,,,,"11","001",,,"008200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010082003","Block Group 3",,,,791,128,0,20,15,119,297,103,48,40,11,2,8,16.18,0,2.53,1.9,15.04,37.55,13.02,6.07,5.06,1.39,0.25,1.01
"110010082004","Block Group 4, Census Tract 82, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000622",,,,,"11","001",,,"008200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010082004","Block Group 4",,,,549,0,0,0,0,114,164,36,68,61,106,0,0,0,0,0,0,20.77,29.87,6.56,12.39,11.11,19.31,0,0
"110010083011","Block Group 1, Census Tract 83.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000623",,,,,"11","001",,,"008301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010083011","Block Group 1",,,,1576,49,92,13,0,62,769,202,221,105,44,9,10,3.11,5.84,0.82,0,3.93,48.79,12.82,14.02,6.66,2.79,0.57,0.63
"110010083012","Block Group 2, Census Tract 83.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000624",,,,,"11","001",,,"008301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010083012","Block Group 2",,,,1299,108,76,30,0,181,284,199,90,120,156,55,0,8.31,5.85,2.31,0,13.93,21.86,15.32,6.93,9.24,12.01,4.23,0
"110010083021","Block Group 1, Census Tract 83.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000625",,,,,"11","001",,,"008302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010083021","Block Group 1",,,,1060,91,45,38,80,31,257,164,148,47,56,77,26,8.58,4.25,3.58,7.55,2.92,24.25,15.47,13.96,4.43,5.28,7.26,2.45
"110010083022","Block Group 2, Census Tract 83.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000626",,,,,"11","001",,,"008302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010083022","Block Group 2",,,,742,47,0,42,0,70,311,135,26,104,7,0,0,6.33,0,5.66,0,9.43,41.91,18.19,3.5,14.02,0.94,0,0
"110010083023","Block Group 3, Census Tract 83.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000627",,,,,"11","001",,,"008302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010083023","Block Group 3",,,,1072,33,51,50,63,33,312,260,108,84,53,5,20,3.08,4.76,4.66,5.88,3.08,29.1,24.25,10.07,7.84,4.94,0.47,1.87
"110010084021","Block Group 1, Census Tract 84.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000628",,,,,"11","001",,,"008402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010084021","Block Group 1",,,,923,27,11,19,24,22,347,183,118,125,9,2,36,2.93,1.19,2.06,2.6,2.38,37.59,19.83,12.78,13.54,0.98,0.22,3.9
"110010084022","Block Group 2, Census Tract 84.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000629",,,,,"11","001",,,"008402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010084022","Block Group 2",,,,1449,31,95,43,21,62,418,236,231,80,173,26,33,2.14,6.56,2.97,1.45,4.28,28.85,16.29,15.94,5.52,11.94,1.79,2.28
"110010084101","Block Group 1, Census Tract 84.10, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000630",,,,,"11","001",,,"008410","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010084101","Block Group 1",,,,2069,356,150,55,16,72,426,562,156,154,101,15,6,17.21,7.25,2.66,0.77,3.48,20.59,27.16,7.54,7.44,4.88,0.72,0.29
"110010087011","Block Group 1, Census Tract 87.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000631",,,,,"11","001",,,"008701","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010087011","Block Group 1",,,,1393,41,25,24,41,114,686,195,102,113,10,10,32,2.94,1.79,1.72,2.94,8.18,49.25,14,7.32,8.11,0.72,0.72,2.3
"110010087012","Block Group 2, Census Tract 87.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000632",,,,,"11","001",,,"008701","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010087012","Block Group 2",,,,1290,48,33,20,12,75,288,177,482,49,92,14,0,3.72,2.56,1.55,0.93,5.81,22.33,13.72,37.36,3.8,7.13,1.09,0
"110010087021","Block Group 1, Census Tract 87.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000633",,,,,"11","001",,,"008702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010087021","Block Group 1",,,,1360,22,46,32,0,98,543,241,168,83,81,31,15,1.62,3.38,2.35,0,7.21,39.93,17.72,12.35,6.1,5.96,2.28,1.1
"110010087022","Block Group 2, Census Tract 87.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000634",,,,,"11","001",,,"008702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010087022","Block Group 2",,,,664,0,0,0,30,58,445,94,5,32,0,0,0,0,0,0,4.52,8.73,67.02,14.16,0.75,4.82,0,0,0
"110010087023","Block Group 3, Census Tract 87.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000635",,,,,"11","001",,,"008702","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010087023","Block Group 3",,,,1166,81,0,12,13,116,419,267,101,125,18,6,8,6.95,0,1.03,1.11,9.95,35.93,22.9,8.66,10.72,1.54,0.51,0.69
"110010088021","Block Group 1, Census Tract 88.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000636",,,,,"11","001",,,"008802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010088021","Block Group 1",,,,1061,0,61,0,0,197,313,159,235,23,38,35,0,0,5.75,0,0,18.57,29.5,14.99,22.15,2.17,3.58,3.3,0
"110010088022","Block Group 2, Census Tract 88.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000637",,,,,"11","001",,,"008802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010088022","Block Group 2",,,,1115,17,68,59,58,29,329,165,47,122,78,81,62,1.52,6.1,5.29,5.2,2.6,29.51,14.8,4.22,10.94,7,7.26,5.56
"110010088023","Block Group 3, Census Tract 88.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000638",,,,,"11","001",,,"008802","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010088023","Block Group 3",,,,1049,109,51,65,15,75,279,217,104,75,34,0,25,10.39,4.86,6.2,1.43,7.15,26.6,20.69,9.91,7.15,3.24,0,2.38
